IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV,
21,3,UP,0321MA043,21,3,ATK,166660,21,3,UP,0321MA043,,294267C,21,3,19,4,46,PM,7,0,0,0,0,,ELK HART,167.1,17,51,2,2,0,,,2,0,,,MAIN LINE 1,4,8.6,1,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15085,M303,,0,0,0,0,M303,1,4,77,29124,,17C107,0,0,0,0,0,0,0,,,,,2,4,,CL,,,,198,,2021,0,0,0,0,0,0,LOGAN,107,,,,,CWR,000-000-000,"TRAIN AMT21-19, LEAD LOCOMOTIVE AMTK51, ADVISED THE TRAIN COLLIDED WITH AN UNOCCUPIED VEHICLE AT MIL","E POST 167.1 OF THE SPRINGFIELD SUBDIVISION IN ELK HART, IL.  AMTRAK EQUIPMENT DAMAGE = $14,039.24",,,,,,,,,,,,,,,40.022852,-89.481446,1,1,Q,,,SPRINGFIELD SUB,
21,1,ATK,166298,,,,,21,1,IC,1065152,,,21,1,31,1,20,AM,9,0,0,0,0,,CARBONDALE,308.0,17,48,4,3,0,E,59,3,0,2,Y,MAIN TRACK,4,,1,AMT,135,1,,,,0,,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15855,0,M404,,0,0,0,0,M404,1,4,0,15855,,17C077,0,0,0,1,0,2,0,6,5,6,5,1,6,,No,,,,293,,2021,0,0,0,0,0,0,JACKSON,77,,,,Y,CWR,,"DEBRIS STRIKE: TRAIN 59(30) OPERATING WITH E/135, E/54 AND 7 CARS WAS DELAYED 59` DEPARTING THE CARB",ONDALE STATION DUE TO REPORTS THE INBOUND CREW STRUCK DEBRIS AND DAMAGED THE LEADING END OF E/135. T,HERE WAS REPORTED PLOW DAMAGE AND 480V CABLE DAMAGE. EXACT LOCATION OF THE STRIKE IS UNKNOWN.,,,,,,,,,,,,,0,37.723478,-89.215701,1,1,Q,,,CENTRALIA,
21,2,NS,140720,,,,,21,2,NS,140720,,,21,2,23,10,40,AM,13,0,0,0,0,,DECATUR,D372.9,17,48,2,1,2,E,D808,3,0,7,Y,SOUTH LEAD,1,100,2,NS,6122,1,N,,,0,,2,0,0,0,0,1,0,0,0,0,4,0,9,0,0,0,0,1,0,0,28500,980,H702,,0,0,0,0,H702,2,1,2,29480,,17C115,0,0,0,1,0,1,0,2,41,2,41,1,4,,CL,,,,242,,2021,0,0,0,0,0,0,MACON,115,,,,N,OTH,000-000-000,DB08 WAS SWITCHING AT THE EAST END OF THE WESTBOUND YARD WHEN THEY RAN THROUGH THE EAST END OF THE N,ORTH LEAD/SOUTH LEAD CROSSOVER SWITCH. MWS TRACK INSPECTOR LINED ONE END OF THE CROSSOVER WITHOUT CO,MMUNICATING TO THE CREW WHAT HE WAS DOING.,,,,,,,,,,,,,0,39.858895,-88.896691,2,5,K,,,LAFAYETTE,
21,2,NS,140598,,,,,21,2,NS,140598,,,21,2,14,10,15,AM,12,0,0,0,0,,DECATUR,D373.5,17,0,2,6,0,E,NOTR,4,0,5,Y,WEST BOUND 36,1,0,2,UELX,78577,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16635,0,H318,,0,0,0,0,H318,2,1,2,18428,,17C115,0,0,0,0,0,0,0,,,,,3,4,,CL,,,,124,,2021,0,0,0,0,0,0,MACON,115,,0,,N,OTH,000-000-000,"NS CREW DB02 SWITCHING CARS WEST, HAD A CAR FREE ROLL INTO AN ADJACENT TRACK BEING FOULED BY ANOTHER","CAR, CAUSING AN IMPACT.",,,,,,,,,,,,,,0,39.854801,-88.908191,2,5,K,,,LAFAYETTE,
21,2,NS,140598,,,,,21,2,NS,140598,,,21,2,14,10,15,AM,12,0,0,0,0,,DECATUR,D373.5,17,0,2,6,2,E,MISC,4,0,5,Y,WEST BOUND 37,1,0,2,ADMX,63115,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1793,0,H318,,0,0,0,0,H318,2,1,2,18428,,17C115,0,0,0,0,0,1,0,,,3,45,1,4,,CL,,,,124,,2021,0,0,0,0,0,0,MACON,115,,0,,N,OTH,000-000-000,"NS CREW DB02 SWITCHING CARS WEST, HAD A CAR FREE ROLL INTO AN ADJACENT TRACK BEING FOULED BY ANOTHER","CAR, CAUSING AN IMPACT.",,,,,,,,,,,,,,0,39.854801,-88.908191,2,5,K,,,LAFAYETTE,
21,10,UP,1021PR009,,,,,21,10,UP,1021PR009,,,21,10,10,2,15,AM,1,2,2,0,0,,SOUTH HOLLAND,18.0,17,73,4,1,8,E,YCH0,2,4988,1,Y,YARD 015,X,,2,TILX,623834,31,N,,,0,,2,0,0,0,0,0,0,0,0,0,38,0,15,0,0,2,0,6,0,0,59098,38400,T221,,0,0,0,0,T221,2,X,8,97498,,17C031,0,0,0,2,0,0,0,3,15,,,1,4,,CL,,,,359,,2021,0,0,0,0,0,0,COOK,31,0,0,,N,OTH,000-000-000,THE YCH05R-09 WAS PULLING TRACK 15 OUT TO MAKE 2ND CUT. THE RCO BOX SUDDENLY STOPPED AND CREW MEMBER,"NOTICE TWO CARS WERE ON THE GROUND. ONCE THE TRAIN MADE A COMPLETE STOP, 6 ADDITIONAL CARS DERAILED",. THE CAUSE OF THE DERAILMENT WAS THE CARS ENCOUNTERED A BROKEN RAIL WITH A VERTICAL SPLIT HEAD BREA,K THAT CAUSED THE CARS TO DERAIL TO THE INSIDE OF THE RAIL.,,,,,,,,,,,,3,41.622762,-87.612079,2,5,K,,,VILLA GROVE SUB,
21,8,ATK,168046,,,,,21,8,IC,1079704,,288919F,21,8,12,4,59,PM,7,0,0,0,0,,PEOTONE,43.3,17,75,2,1,68,E,393,2,0,2,Y,SINGLE MAIN TRACK,5,41,1,IDTX,4617,1,,,,0,,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6594,0,M308,,1,0,1,0,M308,1,5,68,39594,,17C197,0,0,1,1,0,1,1,1,39,1,39,2,4,,No,,,,205,,2021,0,0,0,0,1,0,WILL,197,,,,Y,CWR,,GRADE CROSSING: TRAIN 393(12) WITH LOCOMOTIVE/ID4617 AND (7) CARS WAS DELAYED 324` WHEN IT STRUCK A,VEHICLE AT MP 43.3 ON THE CNRR CHICAGO SUBDIVISION. THE OCCUPANT OF THE VEHICLE WAS CONFIRMED A FATA,LITY.,,,,,,,,,,,,,0,41.295517,-87.81015,1,1,Q,,,CHICAGO,
21,10,UP,1021MA015,,,,,21,10,ALS,20211012,,,21,10,12,3,0,PM,1,0,0,0,0,,EAST ST LOUIS,3.0,17,77,2,1,8,E,MASN,3,13472,1,Y,YARD 013,1,,2,GATX,227284,128,Y,,,0,,2,0,0,0,0,0,0,0,0,0,106,0,63,0,0,3,0,2,0,0,32527,0,H503,H525,0,0,0,0,H503,2,1,8,49709,,17C163,0,0,0,1,0,1,0,5,,5,,1,6,,CL,,,,442,,2021,0,0,0,0,0,0,ST CLAIR,163,0,0,,N,OTH,000-000-000,THE MASNP-11 WAS SHOVING WHEN THE U-MAN GAVE THE ENGINEER A 15 CAR COUNT TO A JOINT. THE ENGINEER SE,"T 20 LBS AND GRABBED 50% INDEPENDENT. THE U MAN GAVE THE ENGINEER ANOTHER CAR COUNT, THE ENGINEER GR",ABBED ANOTHER 14 LBS OF AIR AND GRABBED 100% INDEPENDENT. THEY WERE SHOVING AT 8 MPH AND THE EXCESSI,"VE PRESSURE FROM THE POOR TRAIN HANDLING CAUSED 5 CARS TO ROLL, RESULTING IN A DERAILMENT. **ALS MAI","NTAINS TRACK. ALS TRACK DAMAGE = $17,182**",,,,,,,,,,,0,38.582947,-90.135811,2,5,L,,,ALTON & SOUTHERN GAT,
21,10,IC,1087042,,,,,21,10,XMHM,INDUSTRY,,,21,10,31,10,20,AM,1,0,0,0,0,,JOHNSTON CITY,73.50,17,55,2,1,8,E,H500,3,20310,1,Y,POND CREEK LEAD,1,,4,OFAX,85119,126,N,,,0,,2,0,1,0,0,0,0,0,0,0,135,0,2,0,0,4,0,1,0,0,60012,17000,M202,,0,0,0,0,M202,4,1,8,77012,,17C199,0,0,0,1,0,1,0,1,50,1,50,1,6,,Cl,,,,305,,2021,0,0,0,0,0,0,WILLIAMSON,199,,,,N,CWR,000-000-000,CREW OF H 50091-31 WAS TRYING TO PULL OUT OF INDUSTRY WHEN THEY DERAILED 5 CARS. INVESTIGATION REVEA,LED CAR OFAX85063 DOOR OPENED AND COAL SPILLED OVER THE RAIL. INVESTIGATION REVEALED CUSTOMER FAILED,TO PROPERLY CLOSE AND LOCK THE OUTLET DOOR. CUSTOMER EMPLOYEE WAS AT FAULT NO FORM 6180.81 WILL BE,SENT.,,,,,,,,,,,,0,37.858178,-88.732391,2,5,,,,BLUFORD,
21,10,IC,1086086,,,,,21,10,IC,1086086,,,21,10,14,11,30,PM,4,0,0,0,0,,CICERO,8.04,17,60,4,2,2,E,R944,4,1536,7,Y,CITCO LEAD,1,,4,UTLX,669030,4,Y,,,0,,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,15700,0,H021,H310,0,0,0,0,H021,4,1,2,31280,,17C031,0,0,0,1,0,1,0,9,30,9,30,1,4,,Cl,,,,319,,2021,0,0,0,0,0,0,COOK,31,,,,N,OTH,000-000-000,THE CREW OF R94491-14 WAS IN THE PROCESS OF SERVICING INDUSTRY WHEN THE CONDUCTOR PLACED THE PULLS F,ROM THE INDUSTRY TO THE LEAD WITHOUT SECURING THE CARS. AFTER THROWING THE SWITCH INTO TRACK 1 EMPLO,"YEE STARTED HIS SHOVE MOVE, BUT THE CARS PREVIOUSLY PLACED ON THE LEAD ROLLED FREELY INTO THE SIDE O",F CAR UTLX669030.,,,,,,,,,,,,0,41.832883,-87.732217,2,5,,,,FREEPORT,
21,10,IC,1086086,,,,,21,10,IC,1086086,,,21,10,14,11,30,PM,4,0,0,0,0,,CICERO,8.04,17,60,4,2,2,E,,4,0,5,Y,CITCO LEAD,1,,4,CSOX,23677,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15580,0,H021,H310,0,0,0,0,H021,4,1,2,31280,,17C031,0,0,0,1,0,1,0,9,30,9,30,3,4,,Cl,,,,317,,2021,0,0,0,0,0,0,COOK,31,,,,N,OTH,000-000-000,THE CREW OF R94491-14 WAS IN THE PROCESS OF SERVICING INDUSTRY WHEN THE CONDUCTOR PLACED THE PULLS F,ROM THE INDUSTRY TO THE LEAD WITHOUT SECURING THE CARS. AFTER THROWING THE SWITCH INTO TRACK 1 EMPLO,"YEE STARTED HIS SHOVE MOVE, BUT THE CARS PREVIOUSLY PLACED ON THE LEAD ROLLED FREELY INTO THE SIDE O",F CAR UTLX669030.,,,,,,,,,,,,0,41.832883,-87.732217,2,5,,,,FREEPORT,
21,6,NS,141792,,,,,21,6,NS,141792,,,21,6,6,6,45,PM,1,0,0,0,0,,CHICAGO,CD517.,17,89,3,1,5,R,BC32,3,0,7,Y,FF27,1,0,2,DTTX,656852,26,N,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,2,0,0,11503,5904,T110,,0,0,0,0,T110,2,1,5,17407,,17C031,0,0,0,1,0,1,0,3,15,3,15,1,4,,CL,,,,64,,2021,0,0,0,0,0,0,COOK,31,,,,N,OTH,000-000-000,"NS CREW BC32 PULLING EAST, DERAILED DTTX 659617 AND DTTX 656852.",,,,,,,,,,,,,,,0,41.795347,-87.635316,2,5,K,L,,CHICAGO LINE,
21,3,NS,140939,,,,,21,3,NS,140939,,,21,3,16,4,45,PM,1,0,0,0,0,,DECATUR,D373.0,17,45,3,2,9,R,DB08,4,0,7,Y,WEST BOUND RUNNING,1,0,2,MOCX,412153,136,Y,,,0,,2,0,0,0,0,0,0,0,0,0,52,0,95,0,0,9,0,0,0,0,9168,8505,T110,,0,0,0,0,T110,2,1,9,17673,,17C115,0,0,0,1,0,1,0,8,46,8,46,1,4,,CL,,,,552,,2021,0,0,0,0,0,0,MACON,115,,,,N,CWR,000-000-000,DB08 AFTER DOUBLING UP 52X95 8855 TONS 9320 FEET STARTED SHOVING THE WEST BOUND RUNNING TRACK WHEN T,"HE 136TH HEAD CAR DERAILED MOCX 412153 B END L1/2 R 1/2, 135TH HEAD CAR MOCX 412342 ALL WHEELS, 134T","H HEAD CAR PLCX 21349 ALL WHEELS, 133RD HEAD CAR PPLCX 27760 ALL WHEELS, 132ND HEAD CAR JTSX 65256 A","LL WHEELS, 131ST HEAD CAR PTEX 21244 ALL WHEELS, 130TH HEAD CAR PLCX 16250 ALL WHEELS, 129TH HEAD CA",R JTSX 488620 ALL WHEELS AND THE 128TH HEAD CAR PLCX 19729 ALL WHEELS. DB08 SHOVED WHEN THE CARS DER,AILED THEY SHOVED 497 FEET AFTER DERAILMENT TO STOP.,,,,,,,,,,0,39.858406,-88.898384,2,5,K,,,LAFAYETTE,
21,10,UP,1021MA003,,,,,21,10,ALS,20211003,,,21,10,3,3,40,PM,1,0,0,0,0,,EAST ST LOUIS,2.9,17,71,2,2,3,E,MLIA,3,11865,1,Y,YARD 028,1,,2,UP,925256,137,N,,,0,,1,1,0,0,0,0,0,0,0,0,57,0,151,0,0,0,0,4,0,0,17729,0,T403,,0,0,0,0,T403,2,1,3,17828,,17C163,0,0,0,1,0,1,0,2,55,2,55,1,6,,CL,,,,240,,2021,0,0,0,0,0,0,ST CLAIR,163,0,0,,N,OTH,000-000-000,"TRAIN MLIAS-02 DERAILED 4 CARS AT THE ALS COTTON BELT HORN.  UPON INVESTIGATION, IT WAS DETERMINED T",HE CAUSE WAS RELATED TO TRACK GEOMETRY.  ALS MAINTAINS TRACK.  ALS TRACK DAMAGE = $99.  PER RAILROAD,", LOCOMOTIVE DATA IS CORRECT IN #34.",,,,,,,,,,,,,0,38.59603,-90.147513,2,5,L,,,SYSTEM,
21,2,ALS,20210226,21,2,TRRA,210160R,21,2,ALS,20210226,,,21,2,26,12,40,PM,1,0,0,0,0,,EAST ST LOUIS,3,17,49,2,1,4,E,YAS1,1,0,1,Y,VALLEY- UPMAIN,2,,2,STLX,2022,2,Y,,,0,,2,0,0,0,0,0,0,0,0,0,151,0,43,0,0,1,0,1,0,0,8500,1035,T316,H523,0,0,0,0,T316,2,2,4,9535,,17C163,0,0,0,1,0,1,0,5,10,5,10,1,6,,Cl,,,,199,,2021,0,0,0,0,0,0,ST CLAIR,163,,,,N,CWR,000-000-000,"AT APPROX 1240, THE 103 WAS RUNNING A TRRAX THROUGH OIL WORKS GOT THE SIGNAL AT VALLEY AND DERAILED","2 CARS.
TRRA- TRACK COST $19087
ALS TRACK COST 1035 
UPDATED: 4/18/22
UP          F54 0221MA053",,,,,,,,,,,,,,0,38.595744,-90.156341,1,5,,,,SYSTEM,
21,1,UP,0121GL017,,,,,21,1,UP,0121GL017,,,21,1,20,3,0,PM,1,0,0,0,0,,DES MOINES,354.54,19,45,2,1,7,E,YDM0,3,0,8,Y,YARD 013,X,,2,UP,1610,1,,,,0,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,22800,H702,,0,0,0,0,H702,2,X,7,24480,,19C153,0,0,0,1,0,0,1,7,1,,,1,6,,CL,,,,160,,2021,0,0,0,0,0,0,POLK,153,0,0,,N,OTH,000-000-000,YDM01-20 WAS TRAVELING WEST ON SWITCHING LEAD AND FAILED TO LINE BACK THE LEAD SWITCH FOR MOVEMENT.,"THEY CHANGED DIRECTIONS, RESULTING IN DERAILMENT OF UP1610.",,,,,,,,,,,,,,0,41.589415,-93.561638,2,5,K,,,PERRY SUB,
21,1,UP,0121GL016,,,,,21,1,UP,0121GL016,,197056P,21,1,20,3,15,PM,7,0,0,0,0,,LU VERNE,76.7,19,37,2,2,25,E,LTZ4,2,124,1,Y,SINGLE MAIN TRACK,2,0.1,1,CRDX,7919,2,N,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,31828,1155,M302,,0,1,0,1,M302,1,2,25,32983,,19C109,1,0,0,1,0,1,0,5,35,5,35,1,6,,CL,,,,350,,2021,0,0,0,0,0,1,KOSSUTH,109,,,,N,OTH,000-000-000,"LTZ43-20, WHILE OPERATING SOUTHBOUND ON THE JEWELL SUBDIVISION, WAS IMPACTED IN THE SIDE OF THE 1ST",CAR IN TRAIN BY A TRACTOR-TRAILER COMBO THAT WAS OPERATING WESTBOUND ON 150TH AVE.  THE IMPACT DERAI,LED 3 CARS IN TRAIN.  THERE WERE NO INJURIES TO THE UPRR CREW MEMBERS.  THE TRACTOR OPERATOR WAS TRA,NSPORTED TO THE HOSPITAL WITH SERIOUS HEAD WOUNDS.,,,,,,,,,,,,0,42.980298,-94.159103,2,2,P,,,JEWELL SUB,
21,6,UP,0621GL032,,,,,21,6,PGR,ZZZZZZZZZZ,,,21,6,29,3,10,PM,1,0,0,0,0,,MASON CITY,191.23,19,83,2,1,5,E,YMC8,1,2746,1,Y,INDUSTRY 602,1,,4,TILX,639652,4,Y,,,0,,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,318,0,T311,,0,0,0,0,T311,4,1,5,318,,19C033,0,0,0,1,0,0,1,7,40,,,1,6,,CL,,,,240,,2021,0,0,0,0,0,0,CERRO GORDO,33,,,,N,OTH,000-000-000,"YMC82-29 WAS SHOVING 20 CARS NORTH INTO THE SOUTH END OF THE IATR INTERCHANGE TRACK, TO MAKE A PICKU","P, WHEN THEY DERAILED THE REAR TRUCKS ON THE 4TH CAR AND LEADING TRUCKS ON THE 5TH CAR.  PROGRESSIVE","RAIL REPORTED $14,833 IN TRACK DAMAGES.",,,,,,,,,,,,,0,43.134681,-93.217279,2,5,,,,MASON CITY SUB,
21,1,KJRY,KJRY210111,,,,,21,1,KJRY,KJRY210111,,,21,1,11,8,15,PM,1,0,0,0,0,,KEOKUK,,19,24,2,1,4,E,PREX,3,0,1,Y,ALLEY,1,,2,KJRY,9092,8,Y,,,0,,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,6665,24900,T110,T111,0,0,0,0,T110,2,1,4,31565,,19C111,0,0,0,1,0,1,0,9,45,9,45,1,6,,Cl,,,,255,,2021,0,0,0,0,0,0,LEE,111,0,0,,N,OTH,000-000-000,UPON INVESTIGATION IT APPEARS TO BE A POSSIBLE WIDE GAUGE IN BETWEEN OUR MAIN LINE/ELEVATOR SWITCH A,ND THE HUB/ELEVATOR SWITCH.  THE OVERTURNED CAR DERAILED THE FRONT SET OF WHEELS AND WENT THROUGH TH,"E HUB SWITCH CAUSING IT TO TWIST, DERAIL AND TURN OVER.",,,,,,,,,,,,,0,40.386809,-91.402274,2,5,K,,,SYSTEM,
21,1,CP,1001416213,,,,,21,1,CP,1001416213,,865579N,21,1,22,6,20,PM,7,24,0,0,0,,PRINCETON,172.4,19,25,3,1,37,R,-475,1,6752,1,Y,SINGLE MAIN TRACK,3,23,1,CP,8894,1,,,,0,,4,0,0,0,0,0,0,0,0,0,31,0,74,0,0,0,0,0,0,0,21,36786,M302,,0,0,0,0,M302,1,3,37,36807,,19C163,0,0,0,1,0,1,0,4,30,4,30,1,6,,CL,,,,337,,2021,0,0,0,0,0,0,SCOTT,163,,,,N,CWR,000-000-000,"475-21 TRAVELING NORTH CONTACTED AN UNOCCUPLED VEHICLE AT MP 174.2, DOT XING 865579N - LOST GROVE RO","AD.  VEHICLE HAD RAN OUT OF FUEL ON THE CROSSNG, AND DRIVER LEFT TO GET HELP WITHOUT REPORTING VEHIC",LE WAS ON THE TRACK.  NO ASSOCIATED INJURIES.  LEAD LOCOMOTIVE (CP 8894) SUSTAINED A BROKEN DITCH LI,GHT AND SIGNAL MAST WAS KNOCKED DOWN.,,,,,,,,,,,,0,41.67727,-90.340787,2,2,P,,,DAVENPORT,
21,12,BNSF,HL1221102,,,,,21,12,BNSF,HL1221102,,,21,12,3,6,32,AM,3,0,0,0,0,,PACIFIC JCTN,172.3,19,40,1,1,42,R,EKCL,4,2852,1,Y,SINGLE MAIN TRACK,4,24.63,1,BNSF,9220,1,,,,0,,2,0,0,0,1,2,0,0,0,0,0,0,133,0,0,0,0,12,0,0,1284651,90000,H404,,0,0,0,2,H404,1,4,42,1572598,,19C129,2,0,0,1,0,1,0,7,32,7,32,3,6,,CL,,,,261,,2021,0,2,0,0,0,0,MILLS,129,0,0,,N,CWR,000-000-000,E-KCLCDM8-55 IMPACTED THE H-KCKLIN1-02 WHILE TRAVERSING SINGLE MAIN TRACK DUE TO COMPLY WITH TRACK A,UTHORITY.  THE REAR END COLLISION RESULTED IN A TOTAL OF 2 LOCOMOTIVES AND 17 RAILCARS DERAILED.  73,70 GALLONS OF DIESEL FUEL WERE RELEASED FROM THE LOCOMOTIVES.,,,,,,,,,,,,,0,40.990178,-95.799898,2,2,P,,,NAPIER,
21,12,BNSF,HL1221102,,,,,21,12,BNSF,HL1221102,,,21,12,3,6,32,AM,3,3,0,0,0,,PACIFIC JCTN,172.3,19,40,1,1,0,R,HKCK,4,9636,1,Y,SINGLE MAIN TRACK,4,24.63,1,NOKL,852437,160,N,,,0,,4,0,0,0,0,0,0,0,0,0,48,0,108,0,0,3,0,2,0,0,197947,0,H404,,0,2,0,2,H404,1,4,42,1572598,,19C129,0,0,0,1,0,1,0,7,6,7,6,1,6,,CL,,,,261,,2021,0,0,0,0,0,0,MILLS,129,0,0,,N,CWR,000-000-000,E-KCLCDM8-55 IMPACTED THE H-KCKLIN1-02 WHILE TRAVERSING SINGLE MAIN TRACK DUE TO COMPLY WITH TRACK A,UTHORITY.  THE REAR END COLLISION RESULTED IN A TOTAL OF 2 LOCOMOTIVES AND 17 RAILCARS DERAILED.  73,70 GALLONS OF DIESEL FUEL WERE RELEASED FROM THE LOCOMOTIVES.,,,,,,,,,,,,,0,40.990178,-95.799898,2,2,P,,,NAPIER,
21,12,BNSF,CH1221101,,,,,21,12,XAOC,INDUSTRY,,,21,12,6,1,40,PM,1,0,0,0,0,,RIVERDALE,246.5,19,32,2,1,4,R,RCHI,3,1419,1,Y,7034,1,0,4,ICG,978724,8,Y,,,0,,1,0,0,0,0,0,0,0,0,0,12,0,3,0,0,4,0,1,0,0,1070,145000,T111,,0,0,0,0,T111,4,1,4,146070,,19C163,0,0,0,1,0,1,1,7,39,7,39,1,6,,CL,,,,129,,2021,0,0,0,0,0,0,SCOTT,163,,,,N,OTH,000-000-000,R-CHI4281-06 DERAILED 5 RAILCARS WHILE SHOVING INDUSTRY TRACK 7034 DUE TO TRACK WIDE GAGE.  NO HAZAR,DOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,41.534818,-90.456461,2,5,K,,,BARSTOW,
21,10,UP,1021GL014,,,,,21,10,UP,1021GL014,,,21,10,11,3,30,PM,1,0,0,0,0,,COUNCIL BLUFFS,0.78,19,72,2,1,10,E,YCB2,4,2500,7,Y,YARD 487,1,,2,FURX,840860,4,N,,,0,,2,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,1,0,0,26314,1516,M409,,0,0,0,0,M409,2,1,10,27830,,19C155,0,0,0,2,0,0,0,1,,,,1,6,,CL,,,,161,,2021,0,0,0,0,0,0,POTTAWATTAMIE,155,0,0,,N,OTH,000-000-000,"THE YCB22R-11 DOUBLED FROM TRACKS 9 TO 12. ONCE FINISHED WITH THE DOUBLE, THEY HAD 15 CARS AND SHOVE",D INTO TRACK 487 WHEN THE 2ND CAR FROM THE HEAD END DERAILED.,,,,,,,,,,,,,,3,41.249998,-95.888691,2,5,,,,OMAHA SUB,
21,11,BNSF,TC1121201,,,,,21,11,BNSF,TC1121201,,082335P,21,11,8,8,10,AM,7,4,0,0,0,,LESTER,153.6,19,55,1,1,43,E,UMQA,1,12613,1,Y,SINGLE MAIN TRACK,4,27.61,1,CSXT,5289,2,,,,0,,3,0,0,0,0,0,0,0,0,0,93,0,9,0,0,0,0,0,0,0,12950,0,M302,,0,1,0,1,M302,1,4,43,12950,,19C119,1,0,0,1,0,1,0,5,10,5,10,1,6,,CL,,,,167,,2021,0,0,0,0,0,1,LYON,119,,,,N,CWR,000-000-000,U-MQASFA0-16 WAS STUCK BY A VEHICLE PULLING A TRAILER AT A  HIGHWAY GRADE CROSSING CAUSING DAMAGES T,"O 1 LOCOMOTIVE, AND RAILCARS. NO HAZARDOUS MATERIALS WERE RELEASED.",,,,,,,,,,,,,,0,43.404062,-96.321059,2,2,P,,,MARSHALL,
21,9,NS,142936,,,,,21,9,NS,142936,,,21,9,25,3,0,PM,1,0,0,0,0,,ATLANTA,148.00,13,75,2,2,4,E,226G,1,0,1,Y,FORWARD TRACK 4,1,0,2,DTTX,620026,34,N,,,0,,3,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,2,0,0,4650,7638,H526,,0,0,0,0,H526,2,1,4,12288,,13C121,0,0,0,1,0,1,0,1,15,1,15,1,3,,CL,,,,69,,2021,0,0,0,0,0,0,FULTON,121,,,,N,CWR,000-000-000,"NS TRAIN 226G224 SHOVING NORTH, DERAILED DTTX 620026 AND DTTX 765106.",,,,,,,,,,,,,,,0,33.793527,-84.444462,2,5,K,,,ATLANTA TERMINAL,
